ID,text
26113,german football fan call qatar world cup boycott       via 
26114,  best ever play beautiful game soccer
26115,love richie    
26116, flop cause scene like last 
26117,1 team really upset wit wcbreak arsenal napoli newcastle js name fan hate mid season world cup 2teams welcome dis wcbreak hand chelseajuventus liverpoolintermilan    
26118,15 go   10-6         
26119,  puligod hail
26120,   know see just understand hes compare jam
26121,  put respect bron name…
26122,   soccer
26123,halsey convert            
26124,nice rebound     meta market year     cook 30 million coin     now wait fodder rise            
26125,         hey man chill just want proof haha
26126,two weeks today till england first world cup match    team excite now youngs back 1998 - swipe see table book england game open     also boys pretty much smash recreation pic - now special     
26127,draw 61  &amp  daily  challenge  qatar - im come      
26128,african soccer still try fulfil promise  
26129,     (2 2) another thing-with  go bet drag paddy find affair til  find last week mother god       
26130,  american can assure never call will
26131,newsinside detail messi barcelona exit laporta role “it potential return barcelona          
26132,coverage overwhelmingly negative approximately 685 article  british press 66% (454) critical 29% (201) neutral 5% (33) positive    uk medias coverage  
26133,preece sell huge dummy &amp  get first try v           
26137, host  bigger problem think  tell us country pay much same-sex + extra-marital sex can punish 7 years prison lash death penalty hint israel 
26138,     u watch men play ball
26139,great hear  pick     doubt flurry goals hard man catch  london unite kingdom 
26140,  acha worldcup super 12 chota matter ha bhae jab cricket ka kuch pata na ho chup rehna chahiye  
26141,    danish dynamite officially ready explode upcoming world cup   
26142,   worldcup 07 50 overs host caribbean pak india first round
26143,farid moradi ma graduate political geography abduct iri regime force            
26145,2 weeks    
26146,samuel etoo capable win world cup think win world cup need monsters alien need good preparation strong mentality pinch madness like inter 2010 via  
26147,goal   10-0          
26148,mackenzie johnson go  wicked bounce           
26149,  thats josh sargent
26150,many great midfielders step pitch les bleus    can camavinga tchouaméni reach heights french icons   |   
26151,  funes mori
26152,  99% arent get joke
26153,  umm quite
26154, worldcup win front 3
26155,  many climate experts raise doubt carbon neutral possibility  qatar 
26156,  like nancy jam premier league flop
26157,card qatar – catalogue football card instead facts players tell stories dead migrant workers never return        
26160,look    
26161,  yea really good football
26162,   introduce brazilian delegation 
26163,william johnstone convert  6-0          
26164,14 days count     first announcement  group match usmnt will raffle   • ao cuse 40 scarf • $25 wolffs gift card • special day game prize  look forward see announcements come    
26165,  cringe worst wc ever
26166,  ishowspeed worldcup rob
26167,brazil announcement videos just hit  upon us
26168,24 year-old faezeh barahooyi  abductef protestor baluchestan iran heavily charge kangaroo court sentence death            
26169, dude just want play time get worldcup
26171,   fuck budweiser official england team beer ive literally never meet anyone whos buy outside bowl alley ive one good ten years
26172,      now see say decide winner however write star
26173,great kick townsend  get us underway          
26174,sky   open   eng rahul      
26175,83+ upgrade pack zur world cup promo                  
26176,  lebron jam starter good  pulisic bench warmer bang average  dont disrespect jam name
26177,7 go score          
26178,  oh think lebron jam really good don’t watch basketball guess you’re tell average player
26179,  get context watch video   
26180,wooloff blow &amp rightly shock pass          
26181,   lmao phonzy own
26182,  will england
26184,  stop call soccer bloody hell
26185,  soccer   
26186, light years joy extreme happiness see retire  wish ill present see happen stamford bridge  finally    will win     yes say
26188,  stop lie  
26189, goat  
26190,        think  go advertise  great
26191, lukas podolski germany jersey 2006 still hang closet might time favorite kit   
26192,brazil world cup squad gonna tough beat 
26193,  stop try freddy adu guy
26195,two things hope worldcup 1 boy (martial) get call france 2 france win world cup can shout mbappe ballon dor
26196,  disrespect 
26198,      dude méx soccer get resources money people etc cr yes méx better récord cr cr make worldcup (withouth home team) thats bother u  keylor name best keeper la liga play levante 
26199,   assume refer usa lol…foccer    
26200,south american football confederation (conmebol) echo  message focus football  qatar read full story -      
26201,   don’t know pulisic even don’t watch premier league even know football general 
26202,  just check fking real fifa world cup account post shit
26203,…although wish wouldn’t neccessary    ball take responsibility use influence initiate campaign  thank         
26204,world cup season  yes will root us   &amp  also yes will root brazil every match    - thank  
26205, start soon let use opportunity motivate children - especially play sport - mainly eat healthy food nutrition important grow healthy perform well score goals   
26206,hope youve hone krida skills     time get ready  2022   
26207,accord oreo  india worldcup jitegi mtlb 2024 firse bjp ki sarkar banegi 
26208,  tweet relevant players please 
26209,  lebron jam bad
26210,   keep kevin love name f***ing mouth
26211,  guy 
26212,coach tite name brazils official squad 2022 world cup firmino gabriel &amp others leave         
26213,get con pick extra shift week lead thanksgiving long assholes will help  start can watch  boys guess im will  
26214,  cant even get start 11
26215,     give us honest comparison
26216,sahand aghajani 26 abduct tonight sanandaj info whereabouts             
26217,  football soccer admin
26218,gabriel tweet arsenal win go worldcup
26220,   24 28 olympics fifa competition one month earlyer olympics game
26221,  dude even george lynch soccer stop lie yourself…
26222,mls qatar quest bracket challenge 2022  
26223,  go world cup 
26224,  fraud lebron jam
26225,let ball  
26227,underway           
26228,  fuck hell  
26229,  yes try  
26230,team usa begin world cup play 14 days team usa play wales england &amp iran group play many win team usa get group play    
